date,state,district,demo_age_5_17,demo_age_17_plus
2025-08-11,Maharashtra,Dharashiv,1,28
2025-08-11,Maharashtra,Dhule,36,942
2025-08-11,Maharashtra,Gadchiroli,36,1042
2025-08-11,Maharashtra,Gondia,0,24
2025-08-11,Maharashtra,Gondiya,27,937
2025-08-11,Maharashtra,Gondiya *,0,58
2025-08-11,Maharashtra,Hingoli,12,1229
2025-08-11,Maharashtra,Jalgaon,41,3102
2025-08-11,Maharashtra,Jalna,53,1253
2025-08-11,Maharashtra,Kolhapur,87,2536
2025-08-11,Maharashtra,Latur,39,1910
2025-08-11,Maharashtra,Mumbai,63,1284
2025-08-11,Maharashtra,Mumbai City,30,352
2025-08-11,Maharashtra,Mumbai Suburban,118,1030
2025-08-11,Maharashtra,Mumbai( Sub Urban ),0,59
2025-08-11,Maharashtra,Nagpur,86,1794
2025-08-11,Maharashtra,Nanded,96,8432
2025-08-11,Maharashtra,Nandurbar,21,490
2025-08-11,Maharashtra,Nandurbar *,0,20
2025-08-11,Maharashtra,Nashik,171,4751
2025-08-11,Maharashtra,Osmanabad,27,2027
2025-08-11,Maharashtra,Palghar,86,1734
2025-08-11,Maharashtra,Parbhani,72,1762
2025-08-11,Maharashtra,Pune,269,4598
2025-08-11,Maharashtra,Raigad,31,274
2025-08-11,Maharashtra,Raigarh,54,2038
2025-08-11,Maharashtra,Raigarh(MH),0,7
2025-08-11,Maharashtra,Ratnagiri,26,1011
2025-08-11,Maharashtra,Sangli,40,1603
2025-08-11,Maharashtra,Satara,34,2055
2025-08-11,Maharashtra,Sindhudurg,41,625
2025-08-11,Maharashtra,Solapur,93,6717
2025-08-11,Maharashtra,Thane,222,4480
2025-08-11,Maharashtra,Wardha,30,522
2025-08-11,Maharashtra,Washim,17,1829
2025-08-11,Maharashtra,Washim *,0,26
2025-08-11,Maharashtra,Yavatmal,35,5396
2025-08-11,Manipur,Bishnupur,199,1170
2025-08-11,Manipur,Chandel,40,196
2025-08-11,Manipur,Churachandpur,35,281
2025-08-11,Manipur,Imphal East,319,1968
2025-08-11,Manipur,Imphal West,246,2184
2025-08-11,Manipur,Jiribam,2,4
2025-08-11,Manipur,Kakching,24,96
2025-08-11,Manipur,Pherzawl,0,4
2025-08-11,Manipur,Senapati,138,390
2025-08-11,Manipur,Tamenglong,182,380
2025-08-11,Manipur,Thoubal,426,3538
2025-08-11,Manipur,Ukhrul,203,508
2025-08-11,Meghalaya,East Garo Hills,4,11
2025-08-11,Meghalaya,East Jaintia Hills,0,3
2025-08-11,Meghalaya,East Khasi Hills,11,35
2025-08-11,Meghalaya,Eastern West Khasi Hills,0,8
2025-08-11,Meghalaya,North Garo Hills,1,5
2025-08-11,Meghalaya,Ri Bhoi,0,21
2025-08-11,Meghalaya,South Garo Hills,3,4
2025-08-11,Meghalaya,South West Garo Hills,0,26
2025-08-11,Meghalaya,West Garo Hills,11,64
2025-08-11,Meghalaya,West Jaintia Hills,0,6
2025-08-11,Meghalaya,West Khasi Hills,7,26
2025-08-11,Mizoram,Aizawl,10,44
2025-08-11,Mizoram,Champhai,1,11
2025-08-11,Mizoram,Hnahthial,0,2
2025-08-11,Mizoram,Kolasib,3,12
2025-08-11,Mizoram,Lawngtlai,0,9
2025-08-11,Mizoram,Lunglei,8,28
2025-08-11,Mizoram,Mamit,1,0
2025-08-11,Mizoram,Mammit,0,4
2025-08-11,Mizoram,Saiha,0,1
2025-08-11,Mizoram,Saitual,0,8
2025-08-11,Mizoram,Serchhip,2,2
2025-08-11,Nagaland,Chumukedima,1,10
2025-08-11,Nagaland,Dimapur,9,81
2025-08-11,Nagaland,Kiphire,0,5
2025-08-11,Nagaland,Kohima,1,9
2025-08-11,Nagaland,Meluri,0,2
2025-08-11,Nagaland,Mokokchung,0,2
2025-08-11,Nagaland,Mon,2,8
2025-08-11,Nagaland,Noklak,0,3
2025-08-11,Nagaland,Peren,0,4
2025-08-11,Nagaland,Phek,0,4
2025-08-11,Nagaland,Tseminyu,1,3
2025-08-11,Nagaland,Tuensang,3,23
2025-08-11,Nagaland,Wokha,0,2
2025-08-11,Nagaland,Zunheboto,4,12
2025-08-11,Odisha,ANUGUL,0,2
2025-08-11,Odisha,Angul,30,105
2025-08-11,Odisha,Anugul,0,4
2025-08-11,Odisha,Balangir,42,236
2025-08-11,Odisha,Baleshwar,6,154
2025-08-11,Odisha,Baleswar,68,230
2025-08-11,Odisha,Bargarh,36,171
2025-08-11,Odisha,Baudh,0,8
2025-08-11,Odisha,Bhadrak,49,180
2025-08-11,Odisha,Boudh,17,62
2025-08-11,Odisha,Cuttack,29,210
2025-08-11,Odisha,Debagarh,15,63
2025-08-11,Odisha,Dhenkanal,30,166
2025-08-11,Odisha,Gajapati,19,110
2025-08-11,Odisha,Ganjam,92,574
2025-08-11,Odisha,JAJPUR,13,79
2025-08-11,Odisha,Jagatsinghapur,23,61
2025-08-11,Odisha,Jagatsinghpur,1,35
2025-08-11,Odisha,Jajapur,46,199
2025-08-11,Odisha,Jajpur,0,1
2025-08-11,Odisha,Jharsuguda,17,104
2025-08-11,Odisha,Kalahandi,37,228
2025-08-11,Odisha,Kandhamal,11,135
2025-08-11,Odisha,Kendrapara,24,197
2025-08-11,Odisha,Kendujhar,42,241
2025-08-11,Odisha,Khorda,37,231
2025-08-11,Odisha,Khordha,1,49
2025-08-11,Odisha,Koraput,26,235
2025-08-11,Odisha,Malkangiri,17,90
2025-08-11,Odisha,Mayurbhanj,78,484
2025-08-11,Odisha,NUAPADA,0,6
2025-08-11,Odisha,Nabarangapur,31,165
2025-08-11,Odisha,Nayagarh,17,82
2025-08-11,Odisha,Nuapada,20,119
2025-08-11,Odisha,Puri,21,194
2025-08-11,Odisha,Rayagada,57,293
2025-08-11,Odisha,Sambalpur,35,169
2025-08-11,Odisha,Sonapur,35,89
2025-08-11,Odisha,Subarnapur,1,19
2025-08-11,Odisha,Sundargarh,1,53
2025-08-11,Odisha,Sundergarh,24,151
2025-08-11,Odisha,jajpur,0,1
2025-08-11,Orissa,Balangir,1,65
2025-08-11,Orissa,Baleshwar,4,25
2025-08-11,Orissa,Bargarh,0,24
2025-08-11,Orissa,Bhadrak,2,20
2025-08-11,Orissa,Cuttack,0,14
2025-08-11,Orissa,Dhenkanal,0,7
2025-08-11,Orissa,Ganjam,5,56
2025-08-11,Orissa,Jajapur,2,9
2025-08-11,Orissa,Jharsuguda,0,4
2025-08-11,Orissa,Kandhamal,0,4
2025-08-11,Orissa,Kendrapara,0,4
2025-08-11,Orissa,Kendujhar,0,4
2025-08-11,Orissa,Khorda,0,2
2025-08-11,Orissa,Khordha,0,37
2025-08-11,Orissa,Koraput,0,4
2025-08-11,Orissa,Malkangiri,0,4
2025-08-11,Orissa,Nayagarh,0,6
2025-08-11,Orissa,Puri,0,18
2025-08-11,Orissa,Rayagada,0,5
2025-08-11,Orissa,Sambalpur,0,2
2025-08-11,Orissa,Sonapur,0,4
2025-08-11,Orissa,Sundargarh,0,1
2025-08-11,Pondicherry,Karaikal,0,14
2025-08-11,Pondicherry,Pondicherry,13,83
2025-08-11,Pondicherry,Yanam,0,3
2025-08-11,Puducherry,Karaikal,9,25
2025-08-11,Puducherry,Puducherry,31,169
2025-08-11,Punjab,Amritsar,23,447
2025-08-11,Punjab,Barnala,10,108
2025-08-11,Punjab,Bathinda,13,170
2025-08-11,Punjab,Faridkot,3,58
2025-08-11,Punjab,Fatehgarh Sahib,3,66
2025-08-11,Punjab,Fazilka,5,78
2025-08-11,Punjab,Ferozepur,3,132
2025-08-11,Punjab,Firozpur,1,51
2025-08-11,Punjab,Gurdaspur,15,323
2025-08-11,Punjab,Hoshiarpur,9,155
2025-08-11,Punjab,Jalandhar,17,353
2025-08-11,Punjab,Kapurthala,5,47
2025-08-11,Punjab,Ludhiana,38,581
2025-08-11,Punjab,Malerkotla,3,55
2025-08-11,Punjab,Mansa,1,81
2025-08-11,Punjab,Moga,4,120
2025-08-11,Punjab,Muktsar,1,36
2025-08-11,Punjab,Nawanshahr,0,36
2025-08-11,Punjab,Pathankot,9,65
2025-08-11,Punjab,Patiala,10,269
2025-08-11,Punjab,Rupnagar,5,86
2025-08-11,Punjab,S.A.S Nagar(Mohali),0,22
2025-08-11,Punjab,SAS Nagar (Mohali),11,182
2025-08-11,Punjab,Sangrur,17,381
2025-08-11,Punjab,Shaheed Bhagat Singh Nagar,10,68
2025-08-11,Punjab,Sri Muktsar Sahib,14,138
2025-08-11,Punjab,Tarn Taran,8,241
2025-08-11,Rajasthan,Ajmer,82,667
2025-08-11,Rajasthan,Alwar,151,981
2025-08-11,Rajasthan,Banswara,77,819
2025-08-11,Rajasthan,Baran,34,141
2025-08-11,Rajasthan,Barmer,46,508
2025-08-11,Rajasthan,Bharatpur,127,881
2025-08-11,Rajasthan,Bhilwara,84,575
2025-08-11,Rajasthan,Bikaner,42,398
2025-08-11,Rajasthan,Bundi,22,240
2025-08-11,Rajasthan,Chittaurgarh,2,53
2025-08-11,Rajasthan,Chittorgarh,54,378
2025-08-11,Rajasthan,Churu,71,491
2025-08-11,Rajasthan,Dausa,69,336
2025-08-11,Rajasthan,Deeg,2,6
2025-08-11,Rajasthan,Deeg ,0,8
2025-08-11,Rajasthan,Dhaulpur,0,4
2025-08-11,Rajasthan,Dholpur,64,341
2025-08-11,Rajasthan,Dungarpur,53,459
2025-08-11,Rajasthan,Ganganagar,14,218
2025-08-11,Rajasthan,Hanumangarh,28,265
2025-08-11,Rajasthan,Jaipur,201,1576
2025-08-11,Rajasthan,Jaisalmer,10,90
2025-08-11,Rajasthan,Jalor,29,269
2025-08-11,Rajasthan,Jalore,0,14
2025-08-11,Rajasthan,Jhalawar,36,233
2025-08-11,Rajasthan,Jhunjhunu,1,28
2025-08-11,Rajasthan,Jhunjhunun,32,224
2025-08-11,Rajasthan,Jodhpur,41,386
2025-08-11,Rajasthan,Karauli,35,205
2025-08-11,Rajasthan,Kota,43,319
2025-08-11,Rajasthan,Nagaur,83,500
2025-08-11,Rajasthan,Pali,36,302
2025-08-11,Rajasthan,Pratapgarh,18,325
2025-08-11,Rajasthan,Rajsamand,34,239
2025-08-11,Rajasthan,Sawai Madhopur,51,313
2025-08-11,Rajasthan,Sikar,37,281
2025-08-11,Rajasthan,Sirohi,23,202
2025-08-11,Rajasthan,Tonk,44,379
2025-08-11,Rajasthan,Udaipur,72,733
2025-08-11,Sikkim,East,2,17
2025-08-11,Sikkim,East Sikkim,4,14
2025-08-11,Sikkim,Namchi,0,2
2025-08-11,Sikkim,North,0,2
2025-08-11,Sikkim,South,0,8
2025-08-11,Sikkim,South Sikkim,0,8
2025-08-11,Sikkim,West,0,2
2025-08-11,Sikkim,West Sikkim,2,12
2025-08-11,Tamil Nadu,Ariyalur,34,85
2025-08-11,Tamil Nadu,Chengalpattu,28,226
2025-08-11,Tamil Nadu,Chennai,205,1161
2025-08-11,Tamil Nadu,Coimbatore,157,830
2025-08-11,Tamil Nadu,Cuddalore,175,542
2025-08-11,Tamil Nadu,Dharmapuri,105,283
2025-08-11,Tamil Nadu,Dindigul,113,427
2025-08-11,Tamil Nadu,Erode,200,672
2025-08-11,Tamil Nadu,Kallakurichi,25,107
2025-08-11,Tamil Nadu,Kancheepuram,242,907
2025-08-11,Tamil Nadu,Kanniyakumari,130,363
2025-08-11,Tamil Nadu,Kanyakumari,44,145
2025-08-11,Tamil Nadu,Karur,75,369
2025-08-11,Tamil Nadu,Krishnagiri,187,575
2025-08-11,Tamil Nadu,Madurai,298,1051
2025-08-11,Tamil Nadu,Mayiladuthurai,11,54
2025-08-11,Tamil Nadu,Nagapattinam,89,553
2025-08-11,Tamil Nadu,Namakkal,228,531
2025-08-11,Tamil Nadu,Perambalur,86,223
2025-08-11,Tamil Nadu,Pudukkottai,155,537
2025-08-11,Tamil Nadu,Ramanathapuram,86,447
2025-08-11,Tamil Nadu,Ranipet,7,31
2025-08-11,Tamil Nadu,Salem,299,1034
2025-08-11,Tamil Nadu,Sivaganga,99,367
2025-08-11,Tamil Nadu,Tenkasi,33,114
2025-08-11,Tamil Nadu,Thanjavur,208,938
2025-08-11,Tamil Nadu,The Nilgiris,40,146
2025-08-11,Tamil Nadu,Theni,74,368
2025-08-11,Tamil Nadu,Thiruvallur,1,20
2025-08-11,Tamil Nadu,Thiruvarur,122,511
2025-08-11,Tamil Nadu,Thoothukkudi,138,514
2025-08-11,Tamil Nadu,Tiruchirappalli,254,830
2025-08-11,Tamil Nadu,Tirunelveli,329,761
2025-08-11,Tamil Nadu,Tirupathur,0,2
2025-08-11,Tamil Nadu,Tirupattur,16,111
2025-08-11,Tamil Nadu,Tiruppur,200,835
2025-08-11,Tamil Nadu,Tiruvallur,291,1137
2025-08-11,Tamil Nadu,Tiruvannamalai,210,736
2025-08-11,Tamil Nadu,Vellore,281,1132
2025-08-11,Tamil Nadu,Villupuram,266,443
2025-08-11,Tamil Nadu,Viluppuram,41,583
2025-08-11,Tamil Nadu,Virudhunagar,181,567
2025-08-11,Telangana,Adilabad,104,422
2025-08-11,Telangana,Bhadradri Kothagudem,112,365
2025-08-11,Telangana,Hanumakonda,42,277
2025-08-11,Telangana,Hyderabad,291,1348
2025-08-11,Telangana,Jagitial,38,186
2025-08-11,Telangana,Jangaon,0,12
2025-08-11,Telangana,Jangoan,23,136
2025-08-11,Telangana,Jayashankar Bhupalpally,25,186
2025-08-11,Telangana,Jogulamba Gadwal,60,216
2025-08-11,Telangana,K.v. Rangareddy,476,1353
2025-08-11,Telangana,Kamareddy,83,383
2025-08-11,Telangana,Karimnagar,146,660
2025-08-11,Telangana,Khammam,139,729
2025-08-11,Telangana,Komaram Bheem,45,267
2025-08-11,Telangana,Mahabubabad,106,432
2025-08-11,Telangana,Mahabubnagar,411,621
2025-08-11,Telangana,Mancherial,80,387
2025-08-11,Telangana,Medak,156,556
2025-08-11,Telangana,Medchal-malkajgiri,181,685
2025-08-11,Telangana,Medchal−malkajgiri,13,34
2025-08-11,Telangana,Mulugu,24,109
2025-08-11,Telangana,Nagarkurnool,65,308
2025-08-11,Telangana,Nalgonda,218,776
2025-08-11,Telangana,Narayanpet,26,161
2025-08-11,Telangana,Nirmal,91,562
2025-08-11,Telangana,Nizamabad,165,498
2025-08-11,Telangana,Peddapalli,18,144
2025-08-11,Telangana,Rajanna Sircilla,23,159
2025-08-11,Telangana,Rangareddy,12,61
2025-08-11,Telangana,Sangareddy,102,384
2025-08-11,Telangana,Siddipet,69,379
2025-08-11,Telangana,Suryapet,99,703
2025-08-11,Telangana,Vikarabad,136,749
2025-08-11,Telangana,Wanaparthy,60,235
2025-08-11,Telangana,Warangal,99,274
2025-08-11,Telangana,Warangal (urban),0,4
2025-08-11,Telangana,Warangal Rural,17,251
2025-08-11,Telangana,Warangal Urban,16,72
2025-08-11,Telangana,Yadadri.,52,279
2025-08-11,Tripura,Dhalai,5,51
2025-08-11,Tripura,Dhalai  *,0,1
2025-08-11,Tripura,Gomati,16,90
2025-08-11,Tripura,Khowai,4,12
2025-08-11,Tripura,North Tripura,7,81
2025-08-11,Tripura,Sepahijala,7,133
2025-08-11,Tripura,South Tripura,8,108
2025-08-11,Tripura,Unakoti,1,44
2025-08-11,Tripura,West Tripura,36,259
2025-08-11,Uttar Pradesh,Agra,181,1689
2025-08-11,Uttar Pradesh,Aligarh,107,1036
2025-08-11,Uttar Pradesh,Allahabad,116,1441
